[  0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254;
   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254;
   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254;
   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254;
   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254,   0,   0, 254;
